frequency_ratio_r,amplification_zeta_0.03,amplification_zeta_0.08,amplification_zeta_0.20
1.1225,3.7231807519288203,3.1645029292857885,1.9273431471665956
1.125,3.6487386933270343,3.1165408102976477,1.913698993999259
1.1275,3.576988272841875,3.06967899871763,1.9000938280736854
1.1300000000000001,3.5077906630380635,3.023892038917946,1.886531855419161
1.1325,3.4410161245852193,2.9791543955930213,1.8730170746963017
1.135,3.376543301202647,2.9354405633280494,1.8595532817536775
1.1375,3.314258576347169,2.892725160596584,1.8461440743834563
1.1400000000000001,3.254055485796945,2.8509830099396503,1.8327928572448202
1.1425,3.1958341808534447,2.8101892059083458,1.8195028469258652
1.145,3.1395009374005736,2.770319172193878,1.8062770771165475
1.1475,3.0849677065286705,2.7313487092239703,1.7931184038671981
1.1500000000000001,3.0321517028540477,2.693254033371423,1.7800295109088826
1.1525,2.9809750270466995,2.656011808799611,1.7670129150137632
1.155,2.931364319422268,2.6195991728594668,1.7540709713752958
1.1575,2.8832504417638094,2.583993755852962,1.741205878989837
1.16,2.8365681848165836,2.549173695888002,1.7284196860228231
1.1625,2.7912559991489214,2.515117649468635,1.7157142951442426
1.165,2.7472557472963923,2.481804798391604,1.703091468819606
1.1675,2.7045124753079417,2.4492148534549294,1.6905528345440113
1.17,2.662974201993503,2.417328055425705,1.678099890008252
1.1725,2.6225917243351184,2.386125173661996,1.6657340081871483
1.175,2.583318437669524,2.3555875027370177,1.6534564423414744
1.1775,2.5451101693814087,2.325696857372163,1.6412683309259422
1.18,2.507925024964588,2.296435565948447,1.6291707023967612
1.1825,2.471723245414443,2.2677864628329116,1.6171644799132185
1.185,2.436467075010615,2.2397328797273457,1.605250485928652
1.1875,2.4021206386349223,2.2122586362206156,1.5934294466669592
1.19,2.368649827847233,2.1853480297030066,1.58170199648161
1.1925000000000001,2.336022195011827,2.158985824780459,1.5700686820947651
1.195,2.3042068548300865,2.1331572423086373,1.5585299667147878
1.1975,2.2731743926923067,2.10784794815077,1.54708623403097
1.2,2.2428967793130674,2.083044041749167,1.535737792084878
1.2025000000000001,2.2133472911611927,2.0587320445878596,1.5244848770181527
1.205,2.184500436237574,2.0348988886128896,1.5133276566970548
1.2075,2.1563318847923605,2.011531904667092,1.5022662342144149
1.21,2.1288184046077685,1.988618810987826,1.4913006512700249
1.2125000000000001,2.1019378005041234,1.9661477018085525,1.4804308914307658
1.215,2.075668857755418,1.944107036098723,1.4696568832720827
1.2175,2.0499912891265537,1.922485626470638,1.458978503402612
1.22,2.0248856852681234,1.901272628277003,1.448395579374014
1.2225,2.000333468226007,1.8804575289184624,1.4379078924782007
1.225,1.9763168478426842,1.8600301373766397,1.427515180434324
1.2275,1.9528187808449962,1.839980573984853,1.4172171399680094
1.23,1.9298229324293141,1.8202992604457828,1.4070134292854095
1.2325,1.9073136401700461,1.8009769101029376,1.3969036704447664
1.235,1.885275880090856,1.782004518470514,1.3868874516282
1.2375,1.863695234750497,1.7633733540244667,1.376964329316524
1.24,1.8425578632064077,1.745074949255946,1.3671338303698803
1.2425,1.8218504727297455,1.7271010919869614,1.35739545401706
1.245,1.8015602921549279,1.7094438169469046,1.3477486737563278
1.2475,1.7816750467556057,1.6920953976076454,1.3381929391706067
1.25,1.762182934546906,1.6750483382740278,1.3287276776598396
1.2525,1.7430726039212388,1.6582953664259659,1.3193522960933388
1.2550000000000001,1.724333132531655,1.6418294253077348,1.3100661823848991
1.2575,1.7059540073430093,1.625643666759602,1.3008687069934117
1.26,1.6879251057768598,1.6097314442865567,1.2917592243516716
1.2625,1.670236677881371,1.5940863063586512,1.2827370742260455
1.2650000000000001,1.65287932946227,1.5787019899371757,1.2738015830095786
1.2675,1.6358440061154484,1.5635724142207947,1.264952064951108
1.27,1.619121978105871,1.5486916746055999,1.2561878233228443
1.2725,1.6027048260413241,1.5340540368530236,1.2475081515288788
1.2750000000000001,1.586584427293016,1.5196539314594877,1.238912334156954
1.2775,1.5707529431183282,1.5054859482216922,1.2303996479758206
1.28,1.5552028064439802,1.4915448309914472,1.2219693628804014
1.2825,1.5399267102707366,1.4778254726140634,1.2136207427869494
1.285,1.5249175966632789,1.4643229100443256,1.2053530464802975
1.2875,1.5101686462913144,1.4510323196342116,1.1971655284152387
1.29,1.4956732684902012,1.4379490125866146,1.1890574394740254
1.2925,1.481425091811384,1.4250684305694072,1.1810280276818756
1.295,1.467417955034918,1.4123861414843801,1.1730765388823539
1.2975,1.4536458986180605,1.399897835385646,1.1652022173743917
1.3,1.4401031565556024,1.387599320542288,1.1574043065126776
1.3025,1.4267841486291097,1.3754865196401418,1.149682049273059
1.305,1.413683473023708,1.3635554661177607,1.1420346887845663
1.3075,1.4007958992923328,1.3518023006317592,1.1344614688295822
1.31,1.3881163616486318,1.3402232676468606,1.1269616343136462
1.3125,1.3756399525708174,1.3288147121461207,1.1195344317062954
1.315,1.3633619166998996,1.3175730764569735,1.1121791094543296
1.3175000000000001,1.351277645016665,1.3064948971888473,1.104894918368792
1.32,1.339382669282754,1.2955768022782672,1.0976811119869356
1.3225,1.327672656732012,1.2848155081374828,1.0905369469103743
1.325,1.3161434049991525,1.2742078169028166,1.0834616831205806
1.3275000000000001,1.3047908372734944,1.263750613779038,1.0764545842728392
1.33,1.29361099766626,1.2534408644762203,1.0695149179697183
1.3325,1.2826000467805827,1.2432756127356406,1.0626419560150724
1.335,1.271754257474007,1.2332519779414386,1.0558349746495603
1.3375000000000001,1.261070010803825,1.2233671528148402,1.0490932547686023
1.34,1.250543792146159,1.2136184011878863,1.0424160821236723
1.3425,1.2401721874801972,1.2040030558537138,1.0358027475077765
1.345,1.229951879829479,1.1945185164905536,1.029252546925934
1.3475,1.2198796458525747,1.1851622476567054,1.0227647817514411
1.35,1.2099523525759153,1.1759317768538626,1.0163387588686583
1.3525,1.2001669542619446,1.1668246926562564,1.0099737908030355
1.355,1.190520489406108,1.157838642903174,1.0036691958390487
1.3575,1.1810100778565833,1.1489713329525264,0.9974242981267026
1.36,1.1716329180509417,1.1402205239931957,0.9912384277772079
1.3625,1.1623862843642783,1.1315840314140126,0.985110920948435
1.365,1.153267524563595,1.1230597232272546,0.9790411199206867
1.3675,1.1442740573635524,1.114645518544697,0.9730283731633476
1.37,1.1354033700788997,1.1063393861042603,0.9670720353929033
1.3725,1.1266530163691906,1.0981393428454214,0.9611714676228263
1.375,1.1180206140715716,1.090043452531594,0.9553260372057822
1.3775,1.1095038431176922,1.0820498244177827,0.9495351178686052
1.3800000000000001,1.1011004435309495,1.0741566119618513,0.9437980897404621
1.3825,1.0928082135004984,1.066362011577834,0.9381143393745981
1.385,1.084625007528615,1.0586642614297594,0.9324832597640496
1.3875,1.0765487346482008,1.0510616402645345,0.926904250351685
1.3900000000000001,1.0685773567073449,1.0435524662824773,0.9213767170349167
1.3925,1.0607088867180419,1.0361350960441513,0.9159000721654124
1.395,1.0529413872662756,1.0288079234121943,0.9104737345441108
1.3975,1.045272968980851,1.0215693785269035,0.9050971294118493
1.4000000000000001,1.0377017890584506,1.0144179268143676,0.8997696884358678
1.4025,1.0302260498425397,1.007352068025996,0.8944908496924731
1.405,1.0228439974538346,1.0003703353083262,0.8892600576460984
1.4075,1.0155539204701842,0.993471294302053,0.8840767631250137
1.41,1.0083541486537957,0.9866535422692431,0.8789404232939064
1.4125,1.0012430517238395,0.9799157072477473,0.8738505016235493
1.415,0.9942190381725717,0.9732564472318693,0.8688064678577665
1.4175,0.9872805541231752,0.9666744493783594,0.863807797977881
1.42,0.9804260822276311,0.9601684292368704,0.8588539741648396
1.4225,0.973654140602995,0.9537371300040217,0.8539444847591848
1.425,0.9669632818045256,0.9473793218002542,0.8490788242190371
1.4275,0.960352091834191,0.9410938009686973,0.8442564930762475
1.43,0.9538191891831462,0.9348793893952944,0.8394769978908699
1.4325,0.9473632239068273,0.9287349338494514,0.8347398512040866
1.435,0.9409828767313883,0.9226593053445269,0.8300445714897323
1.4375,0.9346768581902354,0.9166513985174692,0.8253906831045279
1.44,0.9284439077895034,0.9107101310269731,0.8207777162371527
1.4425000000000001,0.9222827932013363,0.9048344429695173,0.8162052068562651
1.445,0.9161923094839131,0.8990232963126932,0.8116726966575767
1.4475,0.9101712783271771,0.8932756743452359,0.8071797330100777
1.45,0.9042185473233069,0.8875905811432111,0.8027258689015155
1.4525000000000001,0.8983329892609715,0.8819670410518137,0.7983106628832064
1.455,0.892513501442486,0.876404098182263,0.7939336790142723
1.4575,0.8867590050229981,0.8709008159232979,0.7895944868053764
1.46,0.8810684443708877,0.8654562764667908,0.785292661162035
1.4625000000000001,0.8754407864485884,0.8600695803470164,0.7810277823275754
1.465,0.8698750202130802,0.854739845993136,0.776799435825807
1.4675,0.8643701560353219,0.8494662092944555,0.7726072124034635
1.47,0.8589252251379386,0.8442478231780558,0.7684507079724819
1.4725,0.8535392790504934,0.839083857198387,0.7643295235521642
1.475,0.8482113890817119,0.8339734971384473,0.7602432652112837
1.4775,0.8429406458080443,0.8289159446221714,0.7561915440101749
1.48,0.8377261585779777,0.8239104167376706,0.7521739759428566
1.4825,0.8325670550315446,0.8189561456709812,0.7481901818792316
1.485,0.8274624806344791,0.814052378349986,0.744239787507399
1.4875,0.8224115982265119,0.8091983760981906,0.7403224232761217
1.49,0.817413587583295,0.8043934142980361,0.7364377243374753
1.4925,0.8124676449914957,0.7996367820634602,0.73258533048972
1.495,0.8075729828365862,0.7949277819214082,0.728764886120418
1.4975,0.8027288292029017,0.7902657295020227,0.7249760401498317
1.5,0.7979344274855312,0.7856499532372323,0.7212184459746188
1.5025,0.7931890360136472,0.7810797940674923,0.717491761411857
1.5050000000000001,0.7884919276848779,0.7765546051564165,0.7137956486434186
1.5075,0.7838423896103461,0.7720737516130632,0.710129774160713
1.51,0.7792397227700156,0.7676366102216358,0.7064938087098164
1.5125,0.7746832416780001,0.7632425691783795,0.70288742723701
1.5150000000000001,0.7701722740574956,0.7588910278354487,0.6993103088347385
1.5175,0.7657061605250239,0.7545813964515389,0.695762136688006
1.52,0.7612842542836676,0.7503130959490746,0.6922425980212207
1.5225,0.7569059208250086,0.7460855576777619,0.6887513840455027
1.5250000000000001,0.7525705376394797,0.7418982231843086,0.6852881899064651
1.5275,0.7482774939348565,0.7377505439881373,0.6818527146324797
1.53,0.7440261903626192,0.7336419813628989,0.6784446610834299
1.5325,0.7398160387519359,0.7295720061236309,0.6750637358999706
1.5350000000000001,0.7356464618510182,0.725540098419384,0.6717096494532907
1.5375,0.731516893075611,0.7215457475311571,0.6683821157953905
1.54,0.7274267762643897,0.7175884516749881,0.6650808526098788
1.5425,0.7233755654410456,0.713667717810048,0.6618055811632914
1.545,0.7193627245828467,0.7097830614515954,0.6585560262569403
1.5475,0.7153877273954684,0.7059340064886452,0.655331916179292
1.55,0.7114500570939001,0.7021200850062216,0.6521329826588792
1.5525,0.7075492061892336,0.6983408371120587,0.6489589608177485
1.555,0.7036846762811529,0.6945958107676233,0.6458095891254448
1.5575,0.6998559778559499,0.6908845616233377,0.6426846093535354
1.56,0.6960626300898917,0.6872066528578804,0.6395837665306715
1.5625,0.6923041606577759,0.6835616550214481,0.6365068088981867
1.565,0.6885801055465183,0.6799491458828724,0.6334534878662368
1.5675000000000001,0.6848900088736162,0.6763687102804756,0.6304235579704753
1.57,0.6812334227103412,0.6728199399765692,0.6274167768292669
1.5725,0.6776099069095157,0.6693024335154804,0.624432905101431
1.575,0.6740190289377418,0.665815796085024,0.6214717064445249
1.5775000000000001,0.670460363711939,0.6623596393813103,0.6185329474736518
1.58,0.6669334934400746,0.6589335814768067,0.6156163977208015
1.5825,0.6634380074659498,0.6555372466915552,0.6127218295947128
1.585,0.6599735021179306,0.6521702654674644,0.6098490183412609
1.5875000000000001,0.6565395805615033,0.648832274245591,0.6069977420043645
1.59,0.6531358526555443,0.645522915346328,0.6041677813874076
1.5925,0.6497619348121909,0.6422418368524189,0.6013589200151732
1.595,0.6464174498602169,0.6389886924947262,0.5985709440962881
1.5975000000000001,0.6431020269118026,0.6357631415406753,0.5958036424861702
1.6,0.6398153012326075,0.6325648486853034,0.5930568066504779
1.6025,0.6365569141150471,0.6293934839448445,0.5903302306290547
1.605,0.6333265127546835,0.62624872255278,0.5876237110003664
1.6075,0.6301237501296418,0.6231302448582927,0.5849370468464268
1.61,0.6269482848829645,0.6200377362270568,0.5822700397182049
1.6125,0.6237997812078232,0.6169708869443067,0.5796224936015129
1.615,0.6206779087355031,0.6139293921201171,0.5769942148833638
1.6175,0.6175823424260882,0.6109129515968456,0.5743850123188029
1.62,0.6145127624617661,0.6079212698586726,0.5717946969981993
1.6225,0.6114688541426847,0.6049540559431914,0.5692230823149996
1.625,0.6084503077852836,0.6020110233549864,0.566669983933932
1.6275,0.6054568186230397,0.5990918899811575,0.5641352197596633
1.6300000000000001,0.6024880867095528,0.5961963780087317,0.5616186099058981
1.6325,0.5995438168239144,0.5933242138439215,0.5591199766649162
1.635,0.5966237183782906,0.590475128033173,0.5566391444775457
1.6375,0.5937275053276629,0.5876488551859689,0.5541759399035633
1.6400000000000001,0.5908548960816685,0.5848451338993307,0.551730191592518
1.6425,0.5880056134184827,0.5820637066839885,0.5493017302549763
1.645,0.5851793844006855,0.5793043198921634,0.546890388634175
1.6475,0.5823759402930653,0.576566723646932,0.5444960014780879
1.6500000000000001,0.579595016482303,0.5738506717731297,0.5421184055118912
1.6525,0.57683635239849,0.5711559217297536,0.5397574394108308
1.655,0.5740996914384259,0.5684822345438248,0.5374129437734771
1.6575,0.5713847808906579,0.5658293747456828,0.5350847610953731
1.6600000000000001,0.5686913718622073,0.5631971103056642,0.5327727357430598
1.6625,0.5660192192069456,0.5605852125721432,0.5304767139284846
1.665,0.5633680814555708,0.5579934562108904,0.5281965436837763
1.6675,0.5607377207471493,0.5554216191457246,0.5259320748363925
1.67,0.5581279027621766,0.552869482500422,0.5236831589846259
1.6725,0.5555383966571222,0.5503368305418536,0.5214496494734713
1.675,0.5529689750004182,0.5478234506243205,0.5192314013708421
1.6775,0.5504194137098534,0.5453291331350576,0.5170282714441374
1.68,0.5478894919913417,0.5428536714408786,0.5148401181371497
1.6825,0.5453789922790241,0.5403968618359333,0.5126668015473119
1.685,0.5428877001766755,0.5379585034905521,0.5105081834032785
1.6875,0.5404154044003793,0.5355383984011493,0.5083641270428335
1.69,0.5379618967224404,0.5331363513411622,0.5062344973911234
1.6925000000000001,0.535526971916505,0.5307521698130004,0.5041191609392095
1.695,0.5331104277038582,0.5283856640009823,0.5020179857229364
1.6975,0.530712064700865,0.5260366467252309,0.49993084130210674
1.7,0.5283316863675346,0.5237049333965149,0.49785759873996666
1.7025000000000001,0.5259690989571723,0.521390341972003,0.49579813058298844
1.705,0.523624111467099,0.5190926929119191,0.49375231084095406
1.7075,0.521296535590405,0.5168118091370691,0.4917200149673272
1.71,0.5189861856687192,0.5145475159872253,0.489701119839916
1.7125000000000001,0.5166928786459656,0.5122996411803451,0.4876955037418203
1.715,0.5144164340230843,0.5100680147726072,0.4857030463426577
1.7175,0.5121566738136917,0.5078524691192421,0.48372362868006463
1.72,0.50991342250066,0.5056528388361434,0.4817571331414705
1.7225000000000001,0.5076865069935923,0.5034689607622397,0.47980344344613907
1.725,0.5054757565871731,0.5013006739226102,0.47786244462747335
1.7275,0.5032810029203698,0.49914781949232545,0.47593402301557947
1.73,0.5011020799364697,0.49701024076099926,0.47401806622008696
1.7325,0.49893882384393035,0.4948877830980349,0.4721144631132213
1.735,0.4967910730780222,0.49278029391854794,0.470223103813123
1.7375,0.4946586682632503,0.4906876226499542,0.4683438796674139
1.74,0.4925414521765293,0.4886096206992031,0.4664766832370006
1.7425,0.49043926971110063,0.48654614142064717,0.4646214082801175
1.745,0.48835196784117124,0.48449704008452893,0.4627779497366024
1.7475,0.48627939558725836,0.4824621738460748,0.46094620371240197
1.75,0.48422140398222246,0.48044140171518,0.4591260674643037
1.7525,0.4821778460379742,0.4784345845266731,0.45731743938489045
1.7550000000000001,0.48014857671283884,0.47644158491114685,0.45552021898771494
1.7575,0.4781334528795645,0.4744622672663436,0.45373430689269123
1.76,0.47613233329395566,0.4724964977290798,0.45195960481169634
1.7625,0.4741450785641232,0.47054414414770307,0.4501960155343846
1.7650000000000001,0.47217155112033243,0.46860507605506674,0.4484434429142068
1.7675,0.4702116151854384,0.466679164642011,0.446701791854633
1.77,0.46826513674589215,0.4647662827313394,0.44497096829557475
1.7725,0.46633198352330946,0.4628663047522825,0.44325087920000567
1.7750000000000001,0.4644120249465848,0.4609791067154348,0.44154143254077444
1.7775,0.46250513212454275,0.45910456618815737,0.4398425372876113
1.78,0.4606111778191092,0.45724256227043336,0.438154103394319
1.7825,0.4587300364189985,0.455392975571171,0.43647604178615224
1.7850000000000001,0.45686158391389703,0.45355568818494,0.4348082643473782
1.7875,0.4550056978691387,0.45173058366913554,0.43315068390901634
1.79,0.45316225740085686,0.4499175470215582,0.4315032142367552
1.7925,0.45133114315160594,0.4481164646584032,0.4298657700190434
1.795,0.4495122372664394,0.4463272243926496,0.428238266855352
1.7975,0.4477054233694364,0.4445497154128398,0.4266206212446054
1.8,0.44591058654066595,0.4427838282622437,0.4250127505737787
1.8025,0.44412761329357914,0.44102945481839634,0.42341457310665764
1.805,0.4423563915528217,0.4392864882730045,0.42182600797276126
1.8075,0.4405968106324556,0.437554823112212,0.42024697515642123
1.81,0.4388487612145836,0.43583435509721874,0.4186773954860194
1.8125,0.4371121353283644,0.434124981245242,0.4171171906233761
1.815,0.4353868263294138,0.4324265998108191,0.41556628305329324
1.8175000000000001,0.43367272887958186,0.43073911026743805,0.4140245960732435
1.82,0.43196973892709817,0.429062413289495,0.41249205378320825
1.8225,0.430277753687077,0.4273964107345672,0.41096858107565803
1.825,0.428596671622376,0.4257410056259978,0.40945410362567725
1.8275000000000001,0.4269263924248003,0.424096102135786,0.40794854788122703
1.83,0.42526681699664437,0.4224616055677759,0.40645184105354776
1.8325,0.4236178474325654,0.4208374223411363,0.4049639111076953
1.835,0.4219793870017803,0.4192234599741291,0.4034846867532127
1.8375000000000001,0.4203513401305807,0.417619627068158,0.40201409743493216
1.84,0.4187336123851593,0.4160258332920927,0.40055207332390824
1.8425,0.41712611045473913,0.41444198936686183,0.3990985453084759
1.845,0.4155287421350026,0.4128680070503125,0.39765344498543725
1.8475000000000001,0.4139414163118113,0.4113037991223267,0.3962167046513696
1.85,0.4123640429452135,0.4097492793701936,0.39478825729405703
1.8525,0.4107965330537302,0.4082043625742301,0.39336803658404046
1.855,0.40923879869891666,0.40666896449364526,0.39195597686628686
1.8575,0.4076907529701925,0.4051430018526446,0.3905520131519737
1.86,0.40615230996993573,0.4036263923267691,0.38915608111038935
1.8625,0.4046233847988352,0.4021190545294642,0.38776811706094505
1.865,0.40310389354149423,0.40062090799887357,0.38638805796529796
1.8675,0.4015937532522849,0.3991318731848554,0.38501584141958417
1.87,0.400092881941443,0.39765187143621467,0.3836514056467587
1.8725,0.39860119856140286,0.39618082498814877,0.3822946894890424
1.875,0.3971186229933636,0.394718656949901,0.3809456324004721
1.8775,0.3956450760340861,0.39326529129261945,0.37960417443955413
1.8800000000000001,0.39418047938291273,0.39182065283741563,0.3782702562620196
1.8825,0.39272475562900805,0.3903846672436217,0.37694381911367886
1.885,0.39127782823881363,0.3889572609972381,0.37562480482337357
1.8875,0.38983962154371504,0.3875383613995729,0.3743131557960264
1.8900000000000001,0.38841006072791573,0.386127896556066,0.37300881500578603
1.8925,0.3869890718165145,0.38472579536529605,0.3717117259892651
1.895,0.38557658166378034,0.3833319875081654,0.37042183283887126
1.8975,0.38417251794162455,0.38194640343726105,0.36913908019622854
1.9000000000000001,0.38277680912826323,0.3805689743663885,0.3678634132456893
1.9025,0.3813893844970679,0.37919963226027303,0.3665947777079334
1.905,0.38001017410559956,0.37783830982442806,0.3653331198336549
1.9075,0.3786391087848247,0.37648494049518544,0.3640783863973342
1.9100000000000001,0.3772761201285069,0.37513945842988605,0.3628305246910942
1.9125,0.37592114048277386,0.37380179849722667,0.3615894825186406
1.915,0.37457410293585325,0.3724718962677607,0.36035520818928246
1.9175,0.373234941307977,0.3711496880045501,0.35912765051203416
1.92,0.3719035901414489,0.3698351106539651,0.3579067587897971
1.9225,0.37057998469087383,0.3685281018366301,0.356692482813619
1.925,0.36926406091354447,0.3672285998385117,0.3554847728570302
1.9275,0.36795575545998294,0.3659365436021473,0.35428357967045626
1.93,0.36665500566463455,0.3646518727180109,0.3530888544757046
1.9325,0.365361749536711,0.3633745274160151,0.35190054896052575
1.935,0.36407592575118014,0.36210444855714446,0.3507186152732464
1.9375,0.3627974736398985,0.36084157762522,0.34954300601747357
1.94,0.361526333182886,0.35958585671879156,0.3483736742468705
1.9425000000000001,0.36026244499973853,0.35833722854315525,0.3472105734600003
1.945,0.35900575034117665,0.3570956364024957,0.3460536575952392
1.9475,0.35775619108072726,0.35586102419214716,0.34490288102575606
1.95,0.3565137097065366,0.35463333639097605,0.3437581985545592
1.9525000000000001,0.35527824931331176,0.3534125180538786,0.34261956540960736
1.955,0.35404975359438856,0.35219851480439474,0.3414869372389866
1.9575,0.35282816683392265,0.35099127282743336,0.340360270106149
1.96,0.3516134338992028,0.34979073886210943,0.3392395204852148
1.9625000000000001,0.35040550023308364,0.34859686019468916,0.33812464525633573
1.965,0.34920431184653605,0.34740958465164334,0.3370156017011196
1.9675,0.3480098153113112,0.3462288605928038,0.3359123474981137
1.97,0.3468219577527196,0.34505463690462457,0.3348148407183479
1.9725000000000001,0.3456406868425205,0.3438868629935443,0.3337230398209351
1.975,0.34446595079191955,0.3427254887794474,0.3326369036487301
1.9775,0.3432976983446749,0.3415704646892241,0.3315563914240429
1.98,0.34213587877030793,0.3404217416504258,0.3304814627444097
1.9825000000000002,0.34098044185741716,0.33927927108501593,0.32941207757841634
1.985,0.3398313379070943,0.3381430049032127,0.32834819626157846
1.9875,0.3386885177264393,0.33701289549742397,0.3272897794922717
1.99,0.33755193262217414,0.3358888957362711,0.3262367883277167
1.9925,0.3364215343943524,0.3347709589587022,0.3251891841800147
1.995,0.33529727533016346,0.33365903896818966,0.3241469288122339
1.9975,0.33417910819783003,0.33255309002701655,0.3231099843345467
2.0,0.3330669862405965,0.33145306685064296,0.3220783132004154
